"s_id","lastname","firstname","birthyear","sex","nationality","last_club","pb","results"
"4400025","KUBAT","Guillaume",2000,"M","BEL","Espadon Leuze Natation","59.84",False
"5427426","KNUTS","Aiko",2006,"M","BEL","Genker Zwemvereniging Neptunus","59.84",False
"5287508","GHIJSEN","Mateo",2006,"M","BEL","Westerlo Swimming Team","59.84",False
"5391859","NEGRIN","Samuel",2009,"M","BEL","Mons Hainaut Natation","59.84",False
"4804420","VAN DEN HEUVEL","Sander",1991,"M","BEL","Arvicola Zwemclub Kalmthout","59.85",False
"4299647","BUYTAERT","Sacha",1992,"M","BEL","Swimming Team Waasland","59.85",False
"5027296","VERSTRAETEN","Gihaio",2003,"M","BEL","First (Flanders Inter Regio Sw","59.85",False
"4731876","IBBERSON","William",2003,"M","BEL","Entente Des Nageurs Louvierois Natation","59.85",False
"5391867","DUREZ","Oliver",2010,"M","BEL","Entente Des Nageurs Louvierois Natation","59.85",False
"4311210","DE COCK","Justin",1998,"M","BEL","Blocry, Ottignies Et Univ.L.L.","59.86",False
"4494301","GOYENS","Tuur",1998,"M","BEL","Swimming Club Wauterbos Rode","59.86",False
"5203721","DE MEESTER","Xander",2006,"M","BEL","Koninklijke Waregemse Zwemclub","59.86",False
"5167335","VERMEIR","Viktor",2007,"M","BEL","Genker Zwemvereniging Neptunus","59.86",False
"4303541","FERNANDES GAIO","Joffrey",1990,"M","BEL","Ecole De Natation De Nivelles","59.87",False
"4169359","SIMON","Martin",1993,"M","BEL","Natation Club Athus","59.87",False
"4307294","STOCKMAN","Ruben",1993,"M","BEL","Zwemclub Lorelei Londerzeel","59.87",False
"4307450","TYCHON","Gaetan",1996,"M","BEL","Royal Verviers Natation","59.87",False
"5084775","SOUILEM","Naji",2004,"M","BEL","Chaudfontaine Thermale Natatio","59.87",False
"5209473","TAIS","Henri",2007,"M","BEL","Blocry, Ottignies Et Univ.L.L.","59.87",False
"4303735","VERCAMMEN","Dominique",1987,"M","BEL","Heistse Zwemclub Arduas","59.88",False
"4308171","YAGHI","Maxim",1993,"M","BEL","Swimming Club Wauterbos Rode","59.88",False
"4304829","COPPENS","Brecht",1994,"M","BEL","Zwemvereniging Wetthra Wettere","59.88",False
"4640004","KERKHOVE","Nathan",1999,"M","BEL","Zwemclub Tieltse Zeeduivels","59.88",False
"5096997","DESMET","Xaro",2002,"M","BEL","Koninklijke Kortrijkse Zwemkri","59.88",False
"5089899","BAKX","Senne",2006,"M","BEL","Zwemclub Kapelle-O/D-Bos","59.88",False
"4306411","MAHOUX","Rodolphe",1993,"M","BEL","CNC Les Flippers Ciney","59.89",False
"4630991","VANUXEM","Anthony",1992,"M","BEL","Cercle Royal De Natation De Br","59.89",False
"4897259","AERTS","Noury",1999,"M","BEL","Zwemvereniging Lier","59.89M",False
"4627739","STEVENS","Matteo",2007,"M","BEL","Std","59.89",False
"4249371","MERCY","Philippe",1984,"M","BEL","Nautic Club Herve","59.90",False
"4307481","VAN BENEDEN","Lionel",1992,"M","BEL","Blocry, Ottignies Et Univ.L.L.","59.90",False
"4302717","HERMAN","Lennert",1992,"M","BEL","Brabant East Swimming Team","59.90",False
"4306473","MARX","Thomas",1996,"M","BEL","Schwimmverein Delphin Eupen","59.90",False
"5107257","BONTE","Ludovic",1998,"M","BEL","Longchamp Swimming Club Uccle","59.90",False
"4779614","NELISSEN","Emile",2002,"M","BEL","Val De Mehaigne Natation Wanze","59.90",False
"4691677","VAN LIERDE","Arnaud",2001,"M","BEL","Koninklijke Zwemclub Neptunus","59.90",False
"4913583","EL BERGUI","Samy",2004,"M","BEL","Zwemclub ""de Dolfijnen"" Asse-T","59.90",False
"4437277","VAN WALLE","Jonas",2000,"M","BEL","Swimming Team Waasland","59.90",False
"5177185","FUMAROLA","Sander",2005,"M","BEL","Genker Zwemvereniging Neptunus","59.90",False
"4804774","VAN BOUWEL","Tom",1989,"M","BEL","Zwemclub ""olma"" Turnhout","59.91",False
"5191168","OZEL","Tolga",1988,"M","BEL","Cercle Royal De Natation De Br","59.91M",False
"4496466","ERNENS","Nicolas",2000,"M","BEL","Natation Club Athus","59.91",False
"4306580","MILLIAU","Stefaan",1987,"M","BEL","Swimming Team Waasland","59.91",False
"4302720","VAN PEE","Bart",1992,"M","BEL","Brabant East Swimming Team","59.92",False
"4139752","NAESSENS","Siebe",1994,"M","BEL","Royal Ypres Swimming Club","59.92",False
"4308562","BURTNYK","Alex",1996,"M","BEL","Entente Des Nageurs Louvierois Natation","59.92",False
"4199822","VANWALLEGHEM","Arne",1991,"M","BEL","Meense Zwemkring","59.93",False
"4299629","VAN LANDSCHOOT","Tjarco",1992,"M","BEL","Koninklijke Brugse Zwem- & Red","59.93",False
"4139700","MANNAERT","Gilles",1994,"M","BEL","Heistse Zwemclub Arduas","59.93",False
"4139629","RIBBENS","Thijs",1994,"M","BEL","Arvicola Zwemclub Kalmthout","59.93",False
"4230149","BILLIAU","Niels",1992,"M","BEL","Brabant East Swimming Team","59.93",False
"4583407","TABI","Zaccaria",1998,"M","BEL","Charleroi Helios Aqua Team","59.93",False
"4946797","DETREZ","Frederick",2001,"M","BEL","Koninklijke Hasseltse Zwemvere","59.93",False
"5056592","TAILLIEU","Yann",2004,"M","BEL","Swimming Team Aalter","59.93",False
"4777804","RUTTEN","Ben",1976,"M","BEL","Oudenaardse Zwemclub","59.94M",False
"5006321","DE PRIL","Daan",2002,"M","BEL","First (Flanders Inter Regio Sw","59.94",False
"4199843","OUDERMANS","Jeroen",1988,"M","BEL","Zwemclub Brabo Antwerpen","59.95",False
"4304737","CLAES","Nout",1993,"M","BEL","Zwemvereniging Wetthra Wettere","59.95",False
"4707899","VERRIEST","Christophe",1971,"M","BEL","Cercle De Natation Sportcity W","59.95M",False
"5003037","FORRO","William",2000,"M","BEL","Herstal Natation","59.95",False
"4842487","DEBRABANDERE","Mathies",2001,"M","BEL","Koninklijke Waregemse Zwemclub","59.95",False
"4306364","LOUIS","Sander",1996,"M","BEL","Zwemvereniging De Meerkoet Bre","59.96",False
"5261487","VAN DEN ABBEELE","Tim",2003,"M","BEL","Koninklijke Zwemclub Neptunus","59.96",False
"5281019","VELDEMAN","Senne",2005,"M","BEL","Koninklijke Zwemclub Neptunus","59.96",False
"5539516","LAIME","Oscar",2010,"M","BEL","Belgium","59.96",False
"4225907","ROOS","Guillaume",1994,"M","BEL","Espadon Leuze Natation","59.97",False
"4395912","LARSY","Julien",1996,"M","BEL","Espadon Leuze Natation","59.97",False
"5167522","CALLEWAERT","Simon",1992,"M","BEL","Heistse Zwemclub Arduas","59.97M",False
"4841281","VERHOLLE","Gilles",2003,"M","BEL","Izegemse Krekel Zwemmers","59.97",False
"5088347","ROBBE","Warre",2004,"M","BEL","Bruinvissen Diksmuide","59.97",False
"5190499","LAMPAERT","Mats",2004,"M","BEL","Meetjesland-Gent Alliantie Zwemteam","59.97",False
"5556196","ROISEUX","Dominique",1965,"M","BEL","Cercle Bertrigeois De Natation","59.97",False
"5015116","LABREG","Samy",1996,"M","BEL","Royal Dauphins Mouscronnois","59.98",False
"4611359","FREDERICQ","Noah",2000,"M","BEL","Royal Ostend Swimming Club","59.98",False
"4272324","VAN DEN HOEVEN","Lieven",1982,"M","BEL","Zwemclub ZIOS Liedekerke","59.99",False
"4139646","VANZURPELE","Jonas",1993,"M","BEL","Koninklijke Landense Sportvereniging Zwemmen","59.99",False
"4407715","MOORS","Joren",1998,"M","BEL","Molse Zwemclub ""mozka""","59.99",False
"5075825","FRUYT","Arno",2003,"M","BEL","Swimming Team Tienen","59.99",False
"5093446","LAMBERT","Yann",2004,"M","BEL","Koninklijke Zwemclub Neptunus","59.99",False
"4332749","DEHAENE","Francois",1995,"M","BEL","Zwemmen In Molenheide","1:00.00",False
"4354329","DE GEYTER","Mats",1997,"M","BEL","First (Flanders Inter Regio Sw","1:00.00",False
"4306381","MABILLE","Loic",1997,"M","BEL","Entente Des Nageurs Louvierois Natation","1:00.00",False
"4307840","VANHERCK","Michiel",1988,"M","BEL","Zwemclub ""olma"" Turnhout","1:00.01",False
"4827966","DEVOLDER","Mathis",2002,"M","BEL","Izegemse Krekel Zwemmers","1:00.01",False
"4937993","RABIE","Yaacoub",2003,"M","BEL","Cercle Royal De Schaerbeek-Neder Over Heembeek","1:00.01",False
"5104780","DEGEL","Jasper",2005,"M","BEL","Tiense Regio United Swimming Team","1:00.01",False
"5005188","CLAEYS","Mauro",2008,"M","BEL","Royal Ostend Swimming Club","1:00.01",False
"5416066","HENRY","Lucas",2009,"M","BEL","Nautic Club Herve","1:00.01",False
"5208834","SMISMANS","Kamil",2007,"M","BEL","Swimming Team Zennevallei","1:00.01",False
"4306317","LIJNEN","Robin",1992,"M","BEL","Zolderse Dolfijnen","1:00.02",False
"4308044","VLAEMINCK","Eloy",1990,"M","BEL","Lommelse Zwemvereniging ""de Lo","1:00.02",False
"4707896","VIESLET","Thomas",1997,"M","BEL","Liege Natation","1:00.02",False
"4925454","WALY","Sebastien",1984,"M","BEL","Chaudfontaine Thermale Natatio","1:00.02M",False
"4304580","AMEYE","Yoni",1996,"M","BEL","Zwemclub Tieltse Zeeduivels","1:00.02",False
"4777820","HUYBRECHTS","Mathias",2000,"M","BEL","Koninklijke Zwemclub Olympic A","1:00.02",False
"4411751","DEVRIESE","Warre",1999,"M","BEL","Shark","1:00.02",False
"5210535","DE POOTER","Toon",2006,"M","BEL","Shark","1:00.02",False
"5191160","GALERE","Gabriel",2006,"M","BEL","Herstal Natation","1:00.02",False
"4303650","SAEYS","Tom",1988,"M","BEL","Verenigde Willebroekse Zwemclu","1:00.03",False
"4393503","SEELS","Tom",1989,"M","BEL","Racso Zwemclub Sint-Amandsberg","1:00.03",False
"4309518","WINDELS","Thijs",1997,"M","BEL","Gold Swimming Team","1:00.03",False
"4308988","ROLDAN-SIMON","Adrien",1990,"M","BEL","Charleroi Helios Aqua Team","1:00.03",False
"4687022","DOYEN","Noe",2006,"M","BEL","Std","1:00.03",False
"4981274","SLUYTS","Jenne",2009,"M","BEL","Westerlo Swimming Team","1:00.03",False
"4804305","FASSIN","Nicolas",1988,"M","BEL","Charleroi Helios Aqua Team","1:00.04",False
"4307143","SCHOUTEDEN","Niels",1991,"M","BEL","Zwemmen In Molenheide","1:00.04",False
"4378877","MERTENS","Dries",1999,"M","BEL","Zwemvereniging De Meerkoet Bre","1:00.04",False
"5153826","SIODLAK","Jimmy",2002,"M","BEL","Barracuda Club Saint-Ghislain","1:00.04",False
"5323423","GILS van","Jens",2007,"M","BEL","Belgium","1:00.04",False
"4779612","JAMOULLE","Quentin",1998,"M","BEL","Ecole De Natation Waremmienne","1:00.05",False
"4565871","KEMPENAERS","Warre",2000,"M","BEL","Koninklijke Vilvoordse Zwemclu","1:00.05",False
"5506831","VAN CAMPFORT","Nicolas",2010,"M","BEL","Zwemclub Brabo Antwerpen","1:00.05",False
"4074316","BEKAERT","Hendrik",1988,"M","BEL","First (Flanders Inter Regio Sw","1:00.06",False
"4304628","BEN SALEM","Ghassen",1991,"M","BEL","Longchamp Swimming Club Uccle","1:00.06",False
"4299638","BERGHMANS","Ken",1992,"M","BEL","Molse Zwemclub ""mozka""","1:00.06",False
"4296011","FAVART","Maxime",1992,"M","BEL","Ecole De Natation De Nivelles","1:00.06",False
"4338973","GODIN","Alexandre",1999,"M","BEL","Belgium","1:00.06",False
"4306229","LEMAN","Matthias",1997,"M","BEL","Izegemse Krekel Zwemmers","1:00.06",False
"5139100","DUVIEUSART","Francois",1985,"M","BEL","Namur Olympic Club","1:00.06M",False
"5117666","THEUNIS","Stan",2004,"M","BEL","Zwemclub Brabo Antwerpen","1:00.06",False
"4929129","GRONDAL","Loup",2003,"M","BEL","Perron","1:00.06",False
"4804672","BONHOMME","Dominique",1988,"M","BEL","Herstal Natation","1:00.07",False
"4439493","DEWACHTER","Jochen",1998,"M","BEL","Koninklijke Waregemse Zwemclub","1:00.07",False
"5139132","SOUILEM","Nezar",2006,"M","BEL","Perron","1:00.07",False
"4304663","BONNE","Bart",1998,"M","BEL","Meetjesland-Gent Alliantie Zwemteam","1:00.08",False
"4691688","CALLENS","Lander",1996,"M","BEL","Flanders Coast Swimmingteam","1:00.08",False
"4901668","VYVEY","Robbe",2001,"M","BEL","Groot Beverse Zwemclub","1:00.08",False
"5137689","MOREAU","Dylan",2004,"M","BEL","AART-Lorelei-Zwemvereniging","1:00.08",False
"5484442","DEBBAUT","Elias",2010,"M","BEL","Meetjesland-Gent Alliantie Zwemteam","1:00.08",False
"4074330","LAMIROY","Lander",1988,"M","BEL","First (Flanders Inter Regio Sw","1:00.09",False
"4805231","TRIDETTI","Julien",1990,"M","BEL","Ecole Seraing Natation","1:00.09",False
"5206525","MCLOUGHLIN","Aidan",2006,"M","BEL","Swimming Club Zaventem","1:00.09",False
"5005317","EGGERMONT","Robbe",2008,"M","BEL","Flemish Ardennes Swimming Team","1:00.09",False
"4886638","DEHAEN","Ferre",2009,"M","BEL","Koninklijke Landense Sportvereniging Zwemmen","1:00.09",False
"4308495","ATTERTE","Quentin",1995,"M","BEL","Natation Club Athus","1:00.10",False
"4439503","ESTE","Sebastien",1984,"M","BEL","Royal Verviers Natation","1:00.10",False
"4879005","BRUNO","Anthony",1998,"M","BEL","Entente Des Nageurs Louvierois Natation","1:00.10",False
"4805179","HENRIVAUX","Yves",1991,"M","BEL","Waterloo Natation","1:00.11",False
"4805375","VERBRAECKEN","Tars",1990,"M","BEL","Temse Schelde Zwemmers","1:00.12",False
"4243882","NOWAK","Rudy",1983,"M","BEL","Natation Club Athus","1:00.12",False
"4303499","DE MEUNYNCK","Victor",1994,"M","BEL","Waterloo Natation","1:00.12",False
"4349617","LUYCKX","Pieter",1999,"M","BEL","Verenigde Willebroekse Zwemclu","1:00.12",False
"5440720","AMELOOT","Louiz",2010,"M","BEL","Meetjesland-Gent Alliantie Zwemteam","1:00.12",False
"4313971","JANSSENS","Joeri",1985,"M","BEL","Merksemse Zwemvereniging","1:00.13",False
"4274356","VERLUYTEN","Laurens",1995,"M","BEL","Zwemclub Geel","1:00.13",False
"4690193","AUER","Hans",1999,"M","BEL","Zwemclub Schoten","1:00.13",False
"5209371","BRANDT","Thomas",2003,"M","BEL","Club De Natation Bastogne","1:00.13",False
"4940613","RONSIJN","Kilian",2003,"M","BEL","Belgium","1:00.13",False
"4200060","SCAUX","Dimitri",1990,"M","BEL","Mons Hainaut Natation","1:00.14",False
"4695354","TRIBOLET","Guillaume",1995,"M","BEL","Royal Dauphins Mouscronnois","1:00.14",False
"4409419","LAGAE","Wesley",1993,"M","BEL","Torhoutse Zwemklub Thor","1:00.14",False
"4305195","DEFOURNY","Guillaume",1997,"M","BEL","Nautic Club Herve","1:00.14",False
"4879017","DUWEZ","Julien",1998,"M","BEL","Namur Olympic Club","1:00.14",False
"5578037","SILVA FERRA da","Joshua",1994,"M","BEL","Cercle De Natation Sportcity W","1:00.14M",False
"4304849","CORNU","Sam",1990,"M","BEL","Meetjesland-Gent Alliantie Zwemteam","1:00.15",False
"4148235","DEDEYNE","Gregoire",1993,"M","BEL","Cercle Royal De Natation De To","1:00.15",False
"4306513","MEIRLAEN","Matthias",1992,"M","BEL","Koninklijke Zwemclub White Sta","1:00.15",False
"4308695","DEWINTER","Joris",1996,"M","BEL","Swimming Club Zaventem","1:00.15",False
"4427733","BRUGGEMAN","Gilles",1996,"M","BEL","Zwemclub Ter Borcht-Meulebeke","1:00.15",False
"4307340","TE BRAKE","Sebastien",1988,"M","BEL","Flipper Natation Club Saint-Ge","1:00.16",False
"4299655","TACK","Alexander",1994,"M","BEL","Gold Swimming Team","1:00.16",False
"4285211","LAFFUT","Johan",1994,"M","BEL","Ecole Seraing Natation","1:00.16",False
"4170681","ANDRIESSEN","Stef",1991,"M","BEL","Molse Zwemclub ""mozka""","1:00.16",False
"4397864","RAGATUSO","Valentino",1991,"M","BEL","Swimming Club Zaventem","1:00.16",False
"4878970","AZIRAR","Ayman",2000,"M","BEL","Koninklijke Zwemclub Olympic A","1:00.16",False
"5012098","BAERT","Amaury",2003,"M","BEL","Zwemclub Kapelle-O/D-Bos","1:00.16",False
"5346814","DEVOS","Rhune",2009,"M","BEL","Royal Ostend Swimming Club","1:00.16",False
"4306833","PERRET","Bryan",1990,"M","BEL","Dison Welkenraedt Swimming Tea","1:00.17",False
"4340448","WINDELS","Thys",1993,"M","BEL","Deerlijkse Zwemvereniging","1:00.17",False
"5179515","DE RIJCKE","Milan",2002,"M","BEL","First (Flanders Inter Regio Sw","1:00.17",False
"4805052","DE SCHEEMAEKERE","Xavier",1983,"M","BEL","Cercle De Natation Sportcity W","1:00.18",False
"4139876","RAQUET","Benoit",1994,"M","BEL","Cercle Royal De Natation De Br","1:00.18",False
"5056601","SOHAM","Sinha",2000,"M","BEL","Zoro","1:00.18",False
"4828018","MATTHEEUWS","Kasper",2002,"M","BEL","Aalterse Zwemvereniging","1:00.18",False
"5000762","DUPONT","Jonathan",2002,"M","BEL","Dauphin Grace-Hollogne Natatio","1:00.19",False
"4308133","WILMS","Guy",1989,"M","BEL","Geelse Sportvereniging Zwemmen","1:00.20",False
"4200029","VANHAL","Gilles",1990,"M","BEL","Zoro","1:00.20",False
"4096021","DELCOURT","Francois",1986,"M","BEL","Espadon Leuze Natation","1:00.20",False
"4467586","BARBIER","Emmanuel",1984,"M","BEL","Charleroi Helios Aqua Team","1:00.20",False
"4972119","RENARD","Enzo",2004,"M","BEL","Cercle Royal De Natation Arlonais","1:00.20",False
"5477281","DE CRAENE","Matthis",2010,"M","BEL","First (Flanders Inter Regio Sw","1:00.20",False
"4805352","GLORIS","Dominique",1990,"M","BEL","Swimming Club Strombeek-Grimbe","1:00.21",False
"4308143","WINDELS","Tim",1990,"M","BEL","Deerlijkse Zwemvereniging","1:00.21",False
"4306247","LENSKENS","Daniele",1993,"M","BEL","Zolderse Dolfijnen","1:00.21",False
"4308919","NAUWELAERS","Gianni",1997,"M","BEL","Zwemclub Brabo Antwerpen","1:00.21",False
"4308024","VERVONDEL","Jesens",1999,"M","BEL","Liege Mosan","1:00.21",False
"5191174","WATTIAUW","Pierre",1975,"M","BEL","Orca Natation Soignies","1:00.21M",False
"5139097","BERNARD","Renan",1987,"M","BEL","Liege Atlas Swimming Team","1:00.21",False
"4000759","DUCHENNE","Cedric",1997,"M","BEL","Swimming Team Zennevallei","1:00.21",False
"5416082","THIRION","Alexandre",2009,"M","BEL","Cercle Royal De Natation De Huy","1:00.21",False
"4988806","PETIT","Berenger",2005,"M","BEL","Club De Natation Bastogne","1:00.21",False
"4308197","BALLONI","Luca",1995,"M","BEL","Dendermondse Zwemvereniging Ol","1:00.22",False
"4225696","MARCOTTE","Anthony",1993,"M","BEL","Cercle Royal De Schaerbeek-Neder Over Heembeek","1:00.22",False
"4858939","VERSTRAETE","Warre",2001,"M","BEL","Izegemse Krekel Zwemmers","1:00.22",False
"5343799","DE BRABANDER","Johannes",2007,"M","BEL","Meetjesland-Gent Alliantie Zwemteam","1:00.22",False
"4439479","DEROO","Laurent",1983,"M","BEL","Chaudfontaine Thermale Natatio","1:00.23",False
"4733759","KEYAERTS","Danforth",1997,"M","BEL","Swimming Club Zaventem","1:00.23",False
"4853956","AKEL","Hassan",1996,"M","BEL","Cercle Royal De Natation De Br","1:00.23",False
"5000749","GILISSEN","William",2002,"M","BEL","Orca Natation Soignies","1:00.23",False
"4842486","DE PEUTER","Arne",2003,"M","BEL","Kempisch Swimming Team","1:00.23",False
"5190521","VANNESTE","Yorick",2005,"M","BEL","Torhoutse Zwemklub Thor","1:00.23",False
"5435620","DE REGGE","Dario",2006,"M","BEL","Flemish Ardennes Swimming Team","1:00.23",False
"5334391","MAMBOUR","Philippe",2008,"M","BEL","Swimming Club Rixensart","1:00.23",False
"5138693","ERAUW","Diego",2004,"M","BEL","Zwemvereniging Wetthra Wettere","1:00.23",False
"5485751","KONAKCI","Baris",2011,"M","BEL","Namur Olympic Club","1:00.23",False
"4303705","VAN ENGELGEM","Ken",1988,"M","BEL","Verenigde Willebroekse Zwemclu","1:00.24",False
"4314897","CRISPEL","Stein",1994,"M","BEL","Swimming Team Zennevallei","1:00.25",False
"4309065","TORCIDA SEDANO","Nathan",1995,"M","BEL","Braine L'alleud Aqua College","1:00.25",False
"5185647","MARIE","Tom",2006,"M","BEL","Cercle Royal De Natation De Huy","1:00.25",False
"5422878","JANSSENS","Noah",2006,"M","BEL","Dendermondse Zwemvereniging Ol","1:00.25",False
"4804888","JAUMOT","Geoffrey",1987,"M","BEL","Entente Des Nageurs Louvierois Natation","1:00.26",False
"4200014","CUP","Yor",1990,"M","BEL","Zoro","1:00.26",False
"4920014","CHICA GUZMAN","Daniel Eduardo",1997,"M","BEL","Cercle Royal De Natation De Br","1:00.26",False
"4251369","CORTHOUTS","Stef",2001,"M","BEL","Koninklijke Aarschotse Zwemclub Schoonhoven","1:00.26",False
"5330348","HAUCHART","Enzo",2008,"M","BEL","Belgium","1:00.26",False
"4804966","SMETS","Jasper",1986,"M","BEL","Zwemclub Brabo Antwerpen","1:00.27",False
"4305504","EICHMANN","Tim",1982,"M","BEL","Zwemvereniging De Meerkoet Bre","1:00.27",False
"4305624","GARRE","Mathijs",1995,"M","BEL","Meetjesland-Gent Alliantie Zwemteam","1:00.27",False
"4796639","THOMAS","Jeremy",1985,"M","BEL","Blocry, Ottignies Et Univ.L.L.","1:00.27",False
"5179435","HUMBLET","Guillaume",2003,"M","BEL","""Le Triton"" ans Natation","1:00.27",False
"4074393","NOYON","Benjamin",1989,"M","BEL","Nageurs Reunis Du Brabant Wallon","1:00.28",False
"4313977","RIBBENS","Alex",1988,"M","BEL","Merksemse Zwemvereniging","1:00.28",False
"4139791","DE CAUWER","Andreas",1995,"M","BEL","Swimming Team Waasland","1:00.28",False
"5281120","BERCKMANS","Sam",1997,"M","BEL","Zwemclub Iloka Kapellen","1:00.28M",False
"5420415","DUBOIS","Louis",2006,"M","BEL","Zwemclub ZIOS Liedekerke","1:00.28",False
"4308195","MAGGEN","Kevin",1978,"M","BEL","Zwemvereniging De Meerkoet Bre","1:00.29",False
"4332748","ARITS","Wouter",1995,"M","BEL","Zwemmen In Molenheide","1:00.29",False
"4305106","DE SWERDT","Jan",1996,"M","BEL","Koninklijke Racing Swimming Cl","1:00.29",False
"4729491","OLIJSLAGERS","Michiel",1998,"M","BEL","De Beringse Tuimelaars","1:00.29",False
"4914325","VAN ZEVEREN","Kilian",2000,"M","BEL","Les Espadons Cominois","1:00.29",False
"4805502","DOCHEN","Francois",1993,"M","BEL","Belgium","1:00.30",False
"4358138","DEROANNE","Sebastien",1994,"M","BEL","Schwimmverein Delphin Eupen","1:00.30",False
"4822303","MORELLI","Jorgo",2002,"M","BEL","Genker Zwemvereniging Neptunus","1:00.30",False
"4804898","HEIRBAUT","Jonathan",1987,"M","BEL","Groot Beverse Zwemclub","1:00.31",False
"4303625","NIX","Julien",1990,"M","BEL","Csc La Calamine Neu-Moresnet","1:00.31",False
"4309365","DERIE","Gilles",1998,"M","BEL","Koninklijke Waregemse Zwemclub","1:00.31",False
"4942795","DERYCKE","Matthew",1999,"M","BEL","Meetjesland-Gent Alliantie Zwemteam","1:00.31",False
"5188228","CANNAERT","Emiel",2007,"M","BEL","Iswim","1:00.31",False
"5435642","DELIE","Vico",2011,"M","BEL","Iswim","1:00.31",False
"4805265","MELOTTE","Jonas",1991,"M","BEL","Koninklijke Hasseltse Zwemvere","1:00.32",False
"4225691","VANOVERLOOP","Jonathan",1989,"M","BEL","Zoro","1:00.32",False
"4074325","DE CLERCK","Jonas",1990,"M","BEL","First (Flanders Inter Regio Sw","1:00.32",False
"4085673","DEBERGH","Brice",1992,"M","BEL","Liege Mosan","1:00.32",False
"4296838","WERTZ","Sascha",1999,"M","BEL","Csc La Calamine Neu-Moresnet","1:00.32",False
"4307635","VAN HERREWEGHE","Pieter",1987,"M","BEL","Belgium","1:00.33",False
"4305867","HEYERES","Lucas",1998,"M","BEL","Royal Verviers Natation","1:00.33",False
"4886157","MONET","Johan",1991,"M","BEL","Ecole de Natation Grace-Hollogne","1:00.33",False
"4804407","HANNES","Dimitri",1984,"M","BEL","Zwemclub Beringen-Mijn","1:00.34",False
"4307778","VANDENBOGAERDE","Tom",1979,"M","BEL","De Dolfijnen Zwemclub Zomergem","1:00.35",False
"4309193","VERBELEN","Remco",1998,"M","BEL","Zoro","1:00.35",False
"5287513","KNAEPKENS","Simon",2005,"M","BEL","Nijlense Zwemclub","1:00.35",False
"5343790","VANBESIEN","Lowie",2009,"M","BEL","Meetjesland-Gent Alliantie Zwemteam","1:00.35",False
"5383615","D'HEERE","Remi",2009,"M","BEL","FROS  Vrije Zwemmers Nieuwpoort","1:00.35",False
"4303508","DECKERS","Rob",1988,"M","BEL","Belgium","1:00.36",False
"4303731","VANMECHELEN","Dimitri",1981,"M","BEL","Swimming Team Tienen","1:00.36",False
"4302749","BOVENS","Frank",1995,"M","BEL","Zoro","1:00.36",False
"5321412","KENTIN","Shane",2009,"M","BEL","Swimming Team Zennevallei","1:00.36",False
"5281049","NOLLET","Seppe",2009,"M","BEL","Zwemclub Brabo Antwerpen","1:00.36",False
"4303495","DE LUYCK","Niels",1987,"M","BEL","Zwemclub ZIOS Liedekerke","1:00.37",False
"4804913","DE GROOTE","Wim",1987,"M","BEL","Meetjesland-Gent Alliantie Zwemteam","1:00.37",False
"4427738","LABEEUW","Tijl",1994,"M","BEL","Gold Swimming Team","1:00.37",False
"5209401","MUNARON","Theo",2008,"M","BEL","Entente Des Nageurs Louvierois Natation","1:00.37",False
"5426950","RUDIK","Aleksander",2010,"M","BEL","Belgium","1:00.37",False
"4156336","CLAESSENS","Marnik",1993,"M","BEL","Arvicola Zwemclub Kalmthout","1:00.38",False
"4564677","SUETENS","Tom",1994,"M","BEL","Shark","1:00.38",False
"4741093","SCHAEKEN","Alexander",1999,"M","BEL","Zwemclub Geel","1:00.38",False
"5009537","HOLLANDERS","Jarne",2005,"M","BEL","Nijlense Zwemclub","1:00.38",False
"5473855","DEMEYERE","Lars",2011,"M","BEL","Ursus Zwemklub Zwevegem","1:00.38",False
"4805381","DROOGNE","Didier",1992,"M","BEL","Ursus Zwemklub Zwevegem","1:00.39",False
"4225726","VAN HOUDT","Anton",1992,"M","BEL","Tiense Zwemmers","1:00.39",False
"5147629","ZYDAK","Julian",2005,"M","BEL","Schwimmverein Delphin Eupen","1:00.39",False
"4306583","MINE","Toon",1987,"M","BEL","Brabant East Swimming Team","1:00.40",False
"4305566","FIEVEZ","Matts",1991,"M","BEL","Swimming Club Zaventem","1:00.40",False
"4617912","VAN DER BORGHT","Floris",2008,"M","BEL","Zwemclub Tremelo","1:00.40",False
"4582963","BOSSELER","Thoma",1998,"M","BEL","Swimming Club Zaventem","1:00.41",False
"4433306","BORGHLEVENS","Baldr",1998,"M","BEL","Koninklijke Landense Sportvereniging Zwemmen","1:00.41",False
"4255119","SAMZUN","Corentin",1987,"M","BEL","Cercle De Natation Jodoignois","1:00.42",False
"4199946","VANDENBORRE","Sebastien",1989,"M","BEL","Dilbeekse Zwemvereniging","1:00.42",False
"4617110","DE GEYTER","Pepijn",1999,"M","BEL","First (Flanders Inter Regio Sw","1:00.42",False
"4989549","DE SCHRIJVER","Rens",2003,"M","BEL","Leuven Aquatics","1:00.42",False
"4295890","PEETERS","Thomas",1991,"M","BEL","Shark","1:00.43",False
"4308786","HERREMANS","Jari",1997,"M","BEL","Dilbeekse Zwemvereniging","1:00.43",False
"5281117","BOUCAR","Thomas",1983,"M","BEL","Cercle Royal De Natation De Br","1:00.43M",False
"5425486","VAN TRICHT","Finn",2010,"M","BEL","First (Flanders Inter Regio Sw","1:00.43",False
